,Cross-1,Cross-2,Cross-3,Cross-4,Cross-5,Cross-6,Cross-7,Cross-8,Cross-9,Cross-10,Average accuracy
0,0.42857142857142855,0.5357142857142857,0.42857142857142855,0.5,0.6071428571428571,0.5714285714285714,0.5,0.5,0.39285714285714285,0.5,0.4964
1,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5357142857142857,0.6071428571428571,0.5357142857142857,0.6428571428571429,0.5857
2,0.42857142857142855,0.4642857142857143,0.5,0.4642857142857143,0.6071428571428571,0.5714285714285714,0.5357142857142857,0.5,0.5357142857142857,0.5714285714285714,0.5179
3,0.5,0.5357142857142857,0.4642857142857143,0.5357142857142857,0.5,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.5357142857142857,0.42857142857142855,0.5071
4,0.42857142857142855,0.6071428571428571,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5357142857142857,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.6785714285714286,0.5179
5,0.42857142857142855,0.5714285714285714,0.6071428571428571,0.5357142857142857,0.5714285714285714,0.5,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.4642857142857143,0.525
6,0.5714285714285714,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.5,0.6071428571428571,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.55
7,0.6785714285714286,0.6428571428571429,0.5,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.5929
8,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.5714285714285714,0.75,0.5714285714285714,0.7142857142857143,0.6321
9,0.42857142857142855,0.42857142857142855,0.5,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5,0.42857142857142855,0.4821
10,0.5714285714285714,0.42857142857142855,0.5,0.39285714285714285,0.5,0.5714285714285714,0.6428571428571429,0.42857142857142855,0.5357142857142857,0.5357142857142857,0.5107
11,0.5,0.5714285714285714,0.5357142857142857,0.35714285714285715,0.4642857142857143,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.475
12,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.6071428571428571,0.6785714285714286,0.5786
13,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.6071428571428571,0.5357142857142857,0.5357142857142857,0.4642857142857143,0.5,0.5,0.4642857142857143,0.525
14,0.5357142857142857,0.5357142857142857,0.6785714285714286,0.5714285714285714,0.6071428571428571,0.4642857142857143,0.5,0.6071428571428571,0.5,0.5357142857142857,0.5536
15,0.5357142857142857,0.5714285714285714,0.7142857142857143,0.6071428571428571,0.5,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.5429
16,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.5714285714285714,0.5,0.4642857142857143,0.55
17,0.5,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.5,0.6428571428571429,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5786
18,0.4642857142857143,0.5,0.5,0.4642857142857143,0.5357142857142857,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5714285714285714,0.5107
19,0.5714285714285714,0.6428571428571429,0.42857142857142855,0.5714285714285714,0.39285714285714285,0.5357142857142857,0.4642857142857143,0.39285714285714285,0.6428571428571429,0.5714285714285714,0.5214
Average accuracy,0.5232142857142856,0.5535714285714286,0.5428571428571429,0.5339285714285714,0.5410714285714285,0.530357142857143,0.5535714285714286,0.5214285714285714,0.5267857142857143,0.5499999999999999,0.53768
