,Cross-1,Cross-2,Cross-3,Cross-4,Cross-5,Cross-6,Cross-7,Cross-8,Cross-9,Cross-10,Average accuracy
0,0.5714285714285714,0.6071428571428571,0.5,0.5714285714285714,0.4642857142857143,0.4642857142857143,0.5,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.5464
1,0.2857142857142857,0.4642857142857143,0.6071428571428571,0.2857142857142857,0.5,0.5714285714285714,0.25,0.5357142857142857,0.5357142857142857,0.6071428571428571,0.4643
2,0.5714285714285714,0.5,0.6428571428571429,0.6071428571428571,0.32142857142857145,0.5,0.4642857142857143,0.39285714285714285,0.5,0.5357142857142857,0.5036
3,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.42857142857142855,0.5,0.35714285714285715,0.5357142857142857,0.39285714285714285,0.4642857142857143,0.6071428571428571,0.4857
4,0.8214285714285714,0.5357142857142857,0.6428571428571429,0.5357142857142857,0.35714285714285715,0.39285714285714285,0.6785714285714286,0.4642857142857143,0.6071428571428571,0.5357142857142857,0.5571
5,0.5357142857142857,0.5714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5357142857142857,0.5,0.42857142857142855,0.5,0.6071428571428571,0.5321
6,0.5,0.39285714285714285,0.5714285714285714,0.5357142857142857,0.4642857142857143,0.39285714285714285,0.4642857142857143,0.35714285714285715,0.5357142857142857,0.5357142857142857,0.475
7,0.5357142857142857,0.25,0.6428571428571429,0.5714285714285714,0.5357142857142857,0.35714285714285715,0.4642857142857143,0.6428571428571429,0.4642857142857143,0.5714285714285714,0.5036
8,0.5357142857142857,0.5357142857142857,0.39285714285714285,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.6785714285714286,0.6428571428571429,0.39285714285714285,0.35714285714285715,0.5
9,0.39285714285714285,0.6428571428571429,0.5714285714285714,0.5,0.4642857142857143,0.6785714285714286,0.6428571428571429,0.42857142857142855,0.5357142857142857,0.39285714285714285,0.525
10,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5357142857142857,0.5,0.5714285714285714,0.4642857142857143,0.35714285714285715,0.6785714285714286,0.6071428571428571,0.5143
11,0.6071428571428571,0.5,0.35714285714285715,0.42857142857142855,0.5,0.6071428571428571,0.42857142857142855,0.5,0.4642857142857143,0.5714285714285714,0.4964
12,0.6071428571428571,0.4642857142857143,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.42857142857142855,0.4642857142857143,0.5357142857142857,0.42857142857142855,0.5714285714285714,0.5357
13,0.6071428571428571,0.42857142857142855,0.6785714285714286,0.42857142857142855,0.4642857142857143,0.5,0.5,0.4642857142857143,0.5714285714285714,0.42857142857142855,0.5071
14,0.5,0.5357142857142857,0.25,0.6428571428571429,0.5714285714285714,0.5357142857142857,0.5357142857142857,0.6071428571428571,0.5357142857142857,0.5714285714285714,0.5286
15,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.4642857142857143,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.5714285714285714,0.5357
16,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.7857142857142857,0.6071428571428571,0.6428571428571429,0.5714285714285714,0.6071428571428571,0.6428571428571429,0.35714285714285715,0.5571
17,0.6785714285714286,0.32142857142857145,0.4642857142857143,0.39285714285714285,0.5,0.5714285714285714,0.5,0.4642857142857143,0.39285714285714285,0.5714285714285714,0.4857
18,0.42857142857142855,0.5357142857142857,0.35714285714285715,0.4642857142857143,0.35714285714285715,0.7857142857142857,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.6428571428571429,0.5036
19,0.75,0.4642857142857143,0.4642857142857143,0.5357142857142857,0.5357142857142857,0.6071428571428571,0.6785714285714286,0.5714285714285714,0.4642857142857143,0.5357142857142857,0.5607
Average accuracy,0.5464285714285715,0.49642857142857133,0.5125,0.5196428571428571,0.5017857142857143,0.5214285714285715,0.5125,0.49642857142857144,0.5107142857142856,0.5410714285714285,0.515885
