,Cross-1,Cross-2,Cross-3,Cross-4,Cross-5,Cross-6,Cross-7,Cross-8,Cross-9,Cross-10,Average accuracy
0,0.5714285714285714,0.4642857142857143,0.4642857142857143,0.5,0.39285714285714285,0.4642857142857143,0.42857142857142855,0.5714285714285714,0.4642857142857143,0.4642857142857143,0.4786
1,0.6785714285714286,0.75,0.6428571428571429,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.6179
2,0.5,0.42857142857142855,0.5357142857142857,0.5,0.5,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.5,0.5286
3,0.42857142857142855,0.39285714285714285,0.5357142857142857,0.39285714285714285,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.5,0.5,0.4642857142857143,0.4571
4,0.42857142857142855,0.6428571428571429,0.4642857142857143,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.5357142857142857,0.5,0.5,0.5357142857142857,0.5
5,0.5,0.5,0.5357142857142857,0.39285714285714285,0.5357142857142857,0.5,0.5714285714285714,0.5714285714285714,0.4642857142857143,0.5357142857142857,0.5107
6,0.6428571428571429,0.5,0.4642857142857143,0.5357142857142857,0.6071428571428571,0.5714285714285714,0.5,0.5,0.4642857142857143,0.6071428571428571,0.5393
7,0.4642857142857143,0.5714285714285714,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5286
8,0.6785714285714286,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.75,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.5714285714285714,0.6428571428571429,0.6536
9,0.5,0.5,0.5,0.5,0.5357142857142857,0.5,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.42857142857142855,0.4821
10,0.42857142857142855,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.5714285714285714,0.5,0.5357142857142857,0.5,0.5
11,0.5714285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.39285714285714285,0.5,0.4642857142857143,0.5,0.4642857142857143,0.4929
12,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5357142857142857,0.5357142857142857,0.5714285714285714,0.7142857142857143,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.5393
13,0.6071428571428571,0.5357142857142857,0.5,0.4642857142857143,0.5357142857142857,0.42857142857142855,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5
14,0.5,0.5357142857142857,0.6785714285714286,0.6071428571428571,0.6071428571428571,0.5357142857142857,0.5357142857142857,0.5,0.5714285714285714,0.5714285714285714,0.5643
15,0.4642857142857143,0.5714285714285714,0.5,0.5714285714285714,0.5,0.39285714285714285,0.5357142857142857,0.5714285714285714,0.5714285714285714,0.5357142857142857,0.5214
16,0.39285714285714285,0.5357142857142857,0.5714285714285714,0.4642857142857143,0.42857142857142855,0.5,0.5714285714285714,0.5,0.4642857142857143,0.39285714285714285,0.4821
17,0.5714285714285714,0.5357142857142857,0.5357142857142857,0.5714285714285714,0.5,0.5357142857142857,0.6785714285714286,0.7142857142857143,0.5,0.5,0.5643
18,0.5,0.5357142857142857,0.4642857142857143,0.5,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5,0.42857142857142855,0.5714285714285714,0.4893
19,0.5357142857142857,0.5714285714285714,0.6071428571428571,0.5,0.5714285714285714,0.5357142857142857,0.4642857142857143,0.6071428571428571,0.5,0.6428571428571429,0.5536
Average accuracy,0.5214285714285715,0.5339285714285715,0.5303571428571427,0.5089285714285714,0.5267857142857142,0.5071428571428572,0.5446428571428571,0.5428571428571428,0.5125,0.5232142857142856,0.5251849999999999
