,Cross-1,Cross-2,Cross-3,Cross-4,Cross-5,Cross-6,Cross-7,Cross-8,Cross-9,Cross-10,Average accuracy
0,0.4642857142857143,0.4642857142857143,0.39285714285714285,0.5,0.4642857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.4642857142857143,0.475
1,0.6785714285714286,0.6428571428571429,0.6071428571428571,0.5714285714285714,0.5357142857142857,0.6071428571428571,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.6428571428571429,0.5929
2,0.5,0.5714285714285714,0.5714285714285714,0.5,0.5357142857142857,0.5714285714285714,0.6428571428571429,0.4642857142857143,0.5357142857142857,0.5,0.5393
3,0.42857142857142855,0.4642857142857143,0.5,0.4642857142857143,0.42857142857142855,0.39285714285714285,0.42857142857142855,0.4642857142857143,0.42857142857142855,0.5357142857142857,0.4536
4,0.5,0.5,0.39285714285714285,0.4642857142857143,0.4642857142857143,0.5,0.5,0.6071428571428571,0.4642857142857143,0.4642857142857143,0.4857
5,0.4642857142857143,0.4642857142857143,0.5,0.5,0.42857142857142855,0.39285714285714285,0.5714285714285714,0.42857142857142855,0.4642857142857143,0.39285714285714285,0.4607
6,0.5714285714285714,0.5,0.39285714285714285,0.5357142857142857,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.5,0.5357142857142857,0.5
7,0.5714285714285714,0.6428571428571429,0.75,0.4642857142857143,0.42857142857142855,0.6071428571428571,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.5357142857142857,0.5929
8,0.6428571428571429,0.5,0.6785714285714286,0.6785714285714286,0.5714285714285714,0.5714285714285714,0.6785714285714286,0.5357142857142857,0.6785714285714286,0.6428571428571429,0.6179
9,0.42857142857142855,0.5,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.39285714285714285,0.45
10,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.6071428571428571,0.5714285714285714,0.5357142857142857,0.5393
11,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.5,0.5,0.4642857142857143,0.6071428571428571,0.475
12,0.5,0.4642857142857143,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.42857142857142855,0.6428571428571429,0.5,0.5393
13,0.4642857142857143,0.5714285714285714,0.5,0.4642857142857143,0.5,0.6428571428571429,0.4642857142857143,0.4642857142857143,0.5,0.39285714285714285,0.4964
14,0.5357142857142857,0.5,0.5357142857142857,0.42857142857142855,0.5714285714285714,0.4642857142857143,0.5357142857142857,0.5714285714285714,0.5357142857142857,0.6071428571428571,0.5286
15,0.5,0.5,0.5357142857142857,0.5,0.5,0.5357142857142857,0.5,0.5,0.5,0.5,0.5071
16,0.4642857142857143,0.5714285714285714,0.4642857142857143,0.5,0.4642857142857143,0.39285714285714285,0.5357142857142857,0.5,0.5,0.6071428571428571,0.5
17,0.5357142857142857,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.42857142857142855,0.6071428571428571,0.5357142857142857,0.5714285714285714,0.5607
18,0.42857142857142855,0.39285714285714285,0.42857142857142855,0.5,0.42857142857142855,0.5357142857142857,0.42857142857142855,0.42857142857142855,0.39285714285714285,0.4642857142857143,0.4429
19,0.5357142857142857,0.6428571428571429,0.5357142857142857,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.5,0.4893
Average accuracy,0.5125000000000001,0.5214285714285714,0.5160714285714286,0.4982142857142858,0.5,0.5160714285714286,0.5125000000000001,0.5071428571428571,0.5196428571428571,0.5196428571428571,0.51233
